ProjectID,ReadinessArea,Status,Score,DueDate,LastUpdatedDate,OwnerRole
PRJ00032,Permits & Consents,In Progress,0.54,2027-01-24,2026-01-18,PMO Lead
PRJ00032,Land Access,Complete,1.0,2026-12-31,2026-01-18,Commercial Manager
PRJ00032,Design Maturity,Not Started,0.0,2026-12-27,2026-01-18,Stakeholder Manager
PRJ00032,Procurement,In Progress,0.58,2026-11-28,2026-01-18,Consents Lead
PRJ00032,Contractor Mobilisation,Complete,1.0,2026-11-20,2026-01-18,Programme Controls
PRJ00032,Outage Plan,In Progress,0.53,2026-12-21,2026-01-18,HSE Lead
PRJ00032,Stakeholder Engagement,Complete,1.0,2027-01-23,2026-01-18,HSE Lead
PRJ00032,Safety & Compliance,In Progress,0.76,2027-01-10,2026-01-18,HSE Lead
PRJ00032,Environmental,In Progress,0.77,2026-12-21,2026-01-18,Consents Lead
PRJ00032,Resource Plan,In Progress,0.75,2026-12-20,2026-01-18,Stakeholder Manager
PRJ00033,Permits & Consents,In Progress,0.42,2026-10-26,2026-01-18,PMO Lead
PRJ00033,Land Access,Complete,1.0,2026-10-03,2026-01-18,Construction Manager
PRJ00033,Design Maturity,In Progress,0.68,2026-10-17,2026-01-18,PMO Lead
PRJ00033,Procurement,Complete,1.0,2026-11-09,2026-01-18,Programme Controls
PRJ00033,Contractor Mobilisation,In Progress,0.74,2026-10-01,2026-01-18,Stakeholder Manager
PRJ00033,Outage Plan,Complete,1.0,2026-11-28,2026-01-18,Construction Manager
PRJ00033,Stakeholder Engagement,In Progress,0.46,2026-10-06,2026-01-18,Stakeholder Manager
PRJ00033,Safety & Compliance,Not Started,0.0,2026-10-15,2026-01-18,Engineering Manager
PRJ00033,Environmental,Not Started,0.0,2026-09-30,2026-01-18,Consents Lead
PRJ00033,Resource Plan,In Progress,0.39,2026-10-25,2026-01-18,Programme Controls
PRJ00034,Permits & Consents,In Progress,0.24,2024-03-23,2024-02-14,PMO Lead
PRJ00034,Land Access,In Progress,0.73,2024-03-21,2024-03-30,PMO Lead
PRJ00034,Design Maturity,Complete,1.0,2024-04-06,2024-04-01,Stakeholder Manager
PRJ00034,Procurement,In Progress,0.53,2024-04-15,2024-04-28,Stakeholder Manager
PRJ00034,Contractor Mobilisation,Complete,1.0,2024-02-28,2024-03-19,Consents Lead
PRJ00034,Outage Plan,At Risk,0.37,2024-04-09,2024-03-30,Consents Lead
PRJ00034,Stakeholder Engagement,Complete,1.0,2024-03-30,2024-02-21,Construction Manager
PRJ00034,Safety & Compliance,Complete,1.0,2024-02-25,2024-02-12,Commercial Manager
PRJ00034,Environmental,Complete,1.0,2024-03-06,2024-02-26,Consents Lead
PRJ00034,Resource Plan,Complete,1.0,2024-02-17,2024-02-13,Stakeholder Manager
PRJ00035,Permits & Consents,In Progress,0.35,2026-02-28,2026-01-18,Commercial Manager
PRJ00035,Land Access,In Progress,0.29,2026-03-04,2026-01-18,Programme Controls
PRJ00035,Design Maturity,Complete,1.0,2026-02-28,2026-01-18,Construction Manager
PRJ00035,Procurement,In Progress,0.67,2026-02-21,2026-01-18,Stakeholder Manager
PRJ00035,Contractor Mobilisation,Complete,1.0,2026-01-21,2025-12-31,Programme Controls
PRJ00035,Outage Plan,Not Started,0.0,2026-02-04,2026-01-09,Engineering Manager
PRJ00035,Stakeholder Engagement,Complete,1.0,2026-01-11,2025-12-15,Stakeholder Manager
PRJ00035,Safety & Compliance,At Risk,0.22,2026-01-24,2026-01-18,Engineering Manager
PRJ00035,Environmental,Complete,1.0,2026-01-10,2026-01-18,Stakeholder Manager
PRJ00035,Resource Plan,Not Started,0.0,2026-02-05,2026-01-18,Commercial Manager
PRJ00036,Permits & Consents,At Risk,0.26,2026-11-21,2026-01-18,Consents Lead
PRJ00036,Land Access,In Progress,0.72,2027-01-05,2026-01-18,HSE Lead
PRJ00036,Design Maturity,In Progress,0.72,2027-01-13,2026-01-18,HSE Lead
PRJ00036,Procurement,Complete,1.0,2027-01-15,2026-01-18,HSE Lead
PRJ00036,Contractor Mobilisation,In Progress,0.71,2026-12-13,2026-01-18,Construction Manager
PRJ00036,Outage Plan,In Progress,0.56,2026-12-16,2026-01-18,HSE Lead
PRJ00036,Stakeholder Engagement,In Progress,0.31,2026-11-25,2026-01-18,HSE Lead
PRJ00036,Safety & Compliance,In Progress,0.38,2026-11-21,2026-01-18,Commercial Manager
PRJ00036,Environmental,At Risk,0.36,2026-12-27,2026-01-18,Stakeholder Manager
PRJ00036,Resource Plan,Complete,1.0,2026-11-19,2026-01-18,HSE Lead
PRJ00037,Permits & Consents,Complete,1.0,2025-02-22,2025-02-27,Programme Controls
PRJ00037,Land Access,Not Started,0.0,2025-03-01,2025-02-08,Construction Manager
PRJ00037,Design Maturity,In Progress,0.29,2025-02-18,2025-02-26,PMO Lead
PRJ00037,Procurement,In Progress,0.34,2025-02-15,2025-03-06,Consents Lead
PRJ00037,Contractor Mobilisation,In Progress,0.51,2025-02-28,2025-01-27,Construction Manager
PRJ00037,Outage Plan,Complete,1.0,2025-01-11,2025-01-10,Programme Controls
PRJ00037,Stakeholder Engagement,Complete,1.0,2025-01-07,2024-12-20,Stakeholder Manager
PRJ00037,Safety & Compliance,In Progress,0.26,2025-02-17,2025-02-02,HSE Lead
PRJ00037,Environmental,In Progress,0.32,2025-02-18,2025-02-09,HSE Lead
PRJ00037,Resource Plan,Complete,1.0,2025-01-08,2025-01-06,Programme Controls
PRJ00038,Permits & Consents,In Progress,0.46,2025-09-13,2025-09-29,Engineering Manager
PRJ00038,Land Access,In Progress,0.53,2025-08-23,2025-08-06,Consents Lead
PRJ00038,Design Maturity,In Progress,0.57,2025-08-20,2025-07-22,Commercial Manager
PRJ00038,Procurement,Complete,1.0,2025-07-29,2025-08-18,PMO Lead
PRJ00038,Contractor Mobilisation,At Risk,0.42,2025-07-22,2025-07-16,PMO Lead
PRJ00038,Outage Plan,In Progress,0.25,2025-09-20,2025-08-16,Construction Manager
PRJ00038,Stakeholder Engagement,Complete,1.0,2025-08-19,2025-08-06,Engineering Manager
PRJ00038,Safety & Compliance,Complete,1.0,2025-09-11,2025-09-12,Consents Lead
PRJ00038,Environmental,In Progress,0.76,2025-08-28,2025-08-22,HSE Lead
PRJ00038,Resource Plan,Not Started,0.0,2025-08-20,2025-08-02,Engineering Manager
PRJ00039,Permits & Consents,Complete,1.0,2025-04-08,2025-04-16,HSE Lead
PRJ00039,Land Access,At Risk,0.5,2025-04-18,2025-03-25,Programme Controls
PRJ00039,Design Maturity,In Progress,0.26,2025-04-02,2025-04-11,PMO Lead
PRJ00039,Procurement,Not Started,0.0,2025-04-01,2025-04-11,Commercial Manager
PRJ00039,Contractor Mobilisation,In Progress,0.66,2025-04-11,2025-04-02,HSE Lead
PRJ00039,Outage Plan,At Risk,0.25,2025-05-04,2025-05-08,Engineering Manager
PRJ00039,Stakeholder Engagement,Complete,1.0,2025-04-10,2025-04-07,Programme Controls
PRJ00039,Safety & Compliance,Complete,1.0,2025-04-29,2025-05-14,Construction Manager
PRJ00039,Environmental,In Progress,0.26,2025-05-02,2025-04-18,Commercial Manager
PRJ00039,Resource Plan,At Risk,0.57,2025-03-24,2025-02-25,Construction Manager
PRJ00040,Permits & Consents,Complete,1.0,2025-11-10,2025-11-10,PMO Lead
PRJ00040,Land Access,In Progress,0.5,2025-10-20,2025-09-15,Engineering Manager
PRJ00040,Design Maturity,Complete,1.0,2025-10-12,2025-09-11,Construction Manager
PRJ00040,Procurement,In Progress,0.78,2025-10-21,2025-09-20,Programme Controls
PRJ00040,Contractor Mobilisation,In Progress,0.3,2025-10-09,2025-09-14,Commercial Manager
PRJ00040,Outage Plan,Complete,1.0,2025-11-28,2025-10-27,Commercial Manager
PRJ00040,Stakeholder Engagement,Complete,1.0,2025-10-12,2025-10-18,Programme Controls
PRJ00040,Safety & Compliance,Complete,1.0,2025-11-14,2025-10-11,Programme Controls
PRJ00040,Environmental,In Progress,0.22,2025-10-05,2025-09-11,PMO Lead
PRJ00040,Resource Plan,At Risk,0.48,2025-10-08,2025-10-17,Consents Lead
PRJ00041,Permits & Consents,In Progress,0.77,2024-11-07,2024-11-09,HSE Lead
PRJ00041,Land Access,Not Started,0.0,2024-11-08,2024-11-26,Consents Lead
PRJ00041,Design Maturity,Not Started,0.0,2024-11-24,2024-10-22,Programme Controls
PRJ00041,Procurement,Complete,1.0,2024-12-07,2024-11-05,HSE Lead
PRJ00041,Contractor Mobilisation,At Risk,0.25,2024-12-24,2025-01-08,PMO Lead
PRJ00041,Outage Plan,In Progress,0.76,2024-11-26,2024-12-03,HSE Lead
PRJ00041,Stakeholder Engagement,At Risk,0.29,2024-11-11,2024-10-05,Commercial Manager
PRJ00041,Safety & Compliance,In Progress,0.34,2024-12-23,2024-12-18,Commercial Manager
PRJ00041,Environmental,In Progress,0.65,2024-12-16,2024-12-15,Stakeholder Manager
PRJ00041,Resource Plan,Not Started,0.0,2024-12-03,2024-12-07,PMO Lead
PRJ00042,Permits & Consents,In Progress,0.39,2026-12-18,2026-01-18,Programme Controls
PRJ00042,Land Access,Not Started,0.0,2026-12-28,2026-01-18,Consents Lead
PRJ00042,Design Maturity,At Risk,0.32,2027-01-24,2026-01-18,Programme Controls
PRJ00042,Procurement,In Progress,0.59,2027-01-13,2026-01-18,Consents Lead
PRJ00042,Contractor Mobilisation,Complete,1.0,2026-12-20,2026-01-18,Commercial Manager
PRJ00042,Outage Plan,In Progress,0.37,2027-01-18,2026-01-18,Engineering Manager
PRJ00042,Stakeholder Engagement,Complete,1.0,2027-02-06,2026-01-18,Programme Controls
PRJ00042,Safety & Compliance,Complete,1.0,2026-12-21,2026-01-18,Programme Controls
PRJ00042,Environmental,Complete,1.0,2027-02-09,2026-01-18,Stakeholder Manager
PRJ00042,Resource Plan,Complete,1.0,2026-12-29,2026-01-18,Commercial Manager
PRJ00043,Permits & Consents,In Progress,0.52,2027-07-26,2026-01-18,PMO Lead
PRJ00043,Land Access,Complete,1.0,2027-06-08,2026-01-18,Construction Manager
PRJ00043,Design Maturity,Complete,1.0,2027-07-28,2026-01-18,HSE Lead
PRJ00043,Procurement,At Risk,0.56,2027-07-04,2026-01-18,Construction Manager
PRJ00043,Contractor Mobilisation,Complete,1.0,2027-07-14,2026-01-18,Engineering Manager
PRJ00043,Outage Plan,Not Started,0.0,2027-06-10,2026-01-18,Commercial Manager
PRJ00043,Stakeholder Engagement,Complete,1.0,2027-07-29,2026-01-18,Stakeholder Manager
PRJ00043,Safety & Compliance,In Progress,0.29,2027-06-08,2026-01-18,Commercial Manager
PRJ00043,Environmental,Complete,1.0,2027-07-21,2026-01-18,Construction Manager
PRJ00043,Resource Plan,Complete,1.0,2027-06-07,2026-01-18,HSE Lead
PRJ00044,Permits & Consents,In Progress,0.43,2025-08-28,2025-08-28,Commercial Manager
PRJ00044,Land Access,Complete,1.0,2025-10-15,2025-10-07,Engineering Manager
PRJ00044,Design Maturity,Complete,1.0,2025-08-30,2025-07-28,Consents Lead
PRJ00044,Procurement,In Progress,0.24,2025-08-20,2025-07-26,Programme Controls
PRJ00044,Contractor Mobilisation,Complete,1.0,2025-10-14,2025-09-17,PMO Lead
PRJ00044,Outage Plan,Complete,1.0,2025-09-18,2025-09-26,Commercial Manager
PRJ00044,Stakeholder Engagement,At Risk,0.27,2025-10-13,2025-10-04,Stakeholder Manager
PRJ00044,Safety & Compliance,Complete,1.0,2025-10-08,2025-09-23,Stakeholder Manager
PRJ00044,Environmental,Complete,1.0,2025-09-04,2025-09-17,Stakeholder Manager
PRJ00044,Resource Plan,In Progress,0.6,2025-08-17,2025-09-03,Commercial Manager
PRJ00045,Permits & Consents,Not Started,0.0,2026-05-31,2026-01-18,Engineering Manager
PRJ00045,Land Access,In Progress,0.66,2026-05-15,2026-01-18,Consents Lead
PRJ00045,Design Maturity,At Risk,0.1,2026-07-12,2026-01-18,HSE Lead
PRJ00045,Procurement,In Progress,0.44,2026-07-13,2026-01-18,Engineering Manager
PRJ00045,Contractor Mobilisation,In Progress,0.65,2026-07-11,2026-01-18,Stakeholder Manager
PRJ00045,Outage Plan,In Progress,0.36,2026-07-17,2026-01-18,Construction Manager
PRJ00045,Stakeholder Engagement,Complete,1.0,2026-07-10,2026-01-18,Commercial Manager
PRJ00045,Safety & Compliance,Not Started,0.0,2026-07-04,2026-01-18,Stakeholder Manager
PRJ00045,Environmental,In Progress,0.52,2026-07-13,2026-01-18,Construction Manager
PRJ00045,Resource Plan,Not Started,0.0,2026-07-08,2026-01-18,Consents Lead
PRJ00046,Permits & Consents,In Progress,0.59,2025-04-13,2025-05-03,Commercial Manager
PRJ00046,Land Access,In Progress,0.56,2025-03-01,2025-01-31,Commercial Manager
PRJ00046,Design Maturity,In Progress,0.44,2025-04-24,2025-03-17,PMO Lead
PRJ00046,Procurement,In Progress,0.64,2025-04-14,2025-04-14,PMO Lead
PRJ00046,Contractor Mobilisation,In Progress,0.56,2025-03-21,2025-04-03,Engineering Manager
PRJ00046,Outage Plan,In Progress,0.38,2025-03-20,2025-04-09,Stakeholder Manager
PRJ00046,Stakeholder Engagement,Not Started,0.0,2025-04-28,2025-05-11,Consents Lead
PRJ00046,Safety & Compliance,Complete,1.0,2025-03-08,2025-02-20,Stakeholder Manager
PRJ00046,Environmental,Complete,1.0,2025-03-27,2025-04-04,Engineering Manager
PRJ00046,Resource Plan,In Progress,0.79,2025-03-31,2025-04-11,Engineering Manager
PRJ00047,Permits & Consents,In Progress,0.36,2025-08-26,2025-08-26,Programme Controls
PRJ00047,Land Access,Not Started,0.0,2025-10-15,2025-11-04,Engineering Manager
PRJ00047,Design Maturity,In Progress,0.65,2025-09-12,2025-09-26,Commercial Manager
PRJ00047,Procurement,Complete,1.0,2025-10-02,2025-09-20,Consents Lead
PRJ00047,Contractor Mobilisation,Not Started,0.0,2025-09-15,2025-10-02,Stakeholder Manager
PRJ00047,Outage Plan,Complete,1.0,2025-10-15,2025-10-05,Commercial Manager
PRJ00047,Stakeholder Engagement,In Progress,0.46,2025-09-23,2025-08-23,PMO Lead
PRJ00047,Safety & Compliance,Not Started,0.0,2025-10-15,2025-09-15,Commercial Manager
PRJ00047,Environmental,At Risk,0.42,2025-08-30,2025-09-05,Programme Controls
PRJ00047,Resource Plan,Complete,1.0,2025-10-22,2025-10-07,PMO Lead
PRJ00048,Permits & Consents,In Progress,0.75,2025-06-07,2025-06-17,Commercial Manager
PRJ00048,Land Access,Complete,1.0,2025-05-14,2025-05-15,Construction Manager
PRJ00048,Design Maturity,At Risk,0.44,2025-04-21,2025-04-21,Construction Manager
PRJ00048,Procurement,In Progress,0.32,2025-05-23,2025-05-08,PMO Lead
PRJ00048,Contractor Mobilisation,In Progress,0.63,2025-05-30,2025-05-15,HSE Lead
PRJ00048,Outage Plan,Complete,1.0,2025-06-11,2025-05-11,Consents Lead
PRJ00048,Stakeholder Engagement,Not Started,0.0,2025-05-19,2025-04-25,Stakeholder Manager
PRJ00048,Safety & Compliance,In Progress,0.61,2025-05-02,2025-04-27,Programme Controls
PRJ00048,Environmental,In Progress,0.71,2025-04-20,2025-03-30,Stakeholder Manager
PRJ00048,Resource Plan,Complete,1.0,2025-04-24,2025-04-21,Commercial Manager
PRJ00049,Permits & Consents,Complete,1.0,2024-04-24,2024-04-27,PMO Lead
PRJ00049,Land Access,In Progress,0.29,2024-05-10,2024-05-27,Commercial Manager
PRJ00049,Design Maturity,Complete,1.0,2024-03-23,2024-03-10,Construction Manager
PRJ00049,Procurement,In Progress,0.45,2024-03-24,2024-02-21,Commercial Manager
PRJ00049,Contractor Mobilisation,At Risk,0.59,2024-04-16,2024-04-16,HSE Lead
PRJ00049,Outage Plan,Complete,1.0,2024-03-14,2024-04-02,Consents Lead
PRJ00049,Stakeholder Engagement,Complete,1.0,2024-04-25,2024-04-28,Consents Lead
PRJ00049,Safety & Compliance,In Progress,0.7,2024-04-28,2024-04-13,Commercial Manager
PRJ00049,Environmental,In Progress,0.25,2024-03-11,2024-02-28,Stakeholder Manager
PRJ00049,Resource Plan,Not Started,0.0,2024-03-25,2024-03-21,Stakeholder Manager
PRJ00050,Permits & Consents,In Progress,0.62,2026-03-16,2026-01-18,Engineering Manager
PRJ00050,Land Access,At Risk,0.19,2026-03-01,2026-01-18,HSE Lead
PRJ00050,Design Maturity,Not Started,0.0,2026-03-25,2026-01-18,PMO Lead
PRJ00050,Procurement,Complete,1.0,2026-03-15,2026-01-18,Programme Controls
PRJ00050,Contractor Mobilisation,In Progress,0.54,2026-03-21,2026-01-18,Programme Controls
PRJ00050,Outage Plan,Complete,1.0,2026-02-26,2026-01-18,Programme Controls
PRJ00050,Stakeholder Engagement,At Risk,0.55,2026-03-28,2026-01-18,Engineering Manager
PRJ00050,Safety & Compliance,In Progress,0.56,2026-03-12,2026-01-18,HSE Lead
PRJ00050,Environmental,In Progress,0.47,2026-03-23,2026-01-18,Construction Manager
PRJ00050,Resource Plan,In Progress,0.21,2026-03-21,2026-01-18,Commercial Manager
PRJ00051,Permits & Consents,Complete,1.0,2024-07-05,2024-06-12,Commercial Manager
PRJ00051,Land Access,Complete,1.0,2024-06-26,2024-06-28,Consents Lead
PRJ00051,Design Maturity,In Progress,0.45,2024-07-03,2024-06-29,PMO Lead
PRJ00051,Procurement,Complete,1.0,2024-07-28,2024-07-06,Consents Lead
PRJ00051,Contractor Mobilisation,In Progress,0.72,2024-06-24,2024-06-15,Construction Manager
PRJ00051,Outage Plan,Complete,1.0,2024-07-14,2024-08-01,Stakeholder Manager
PRJ00051,Stakeholder Engagement,Complete,1.0,2024-07-29,2024-07-15,Programme Controls
PRJ00051,Safety & Compliance,At Risk,0.21,2024-07-26,2024-06-24,Construction Manager
PRJ00051,Environmental,Complete,1.0,2024-07-21,2024-08-01,Programme Controls
PRJ00051,Resource Plan,Complete,1.0,2024-06-29,2024-06-29,HSE Lead
PRJ00052,Permits & Consents,Complete,1.0,2024-04-02,2024-03-30,Construction Manager
PRJ00052,Land Access,Complete,1.0,2024-03-27,2024-04-06,Programme Controls
PRJ00052,Design Maturity,In Progress,0.21,2024-02-26,2024-03-02,Construction Manager
PRJ00052,Procurement,In Progress,0.61,2024-03-31,2024-03-03,Programme Controls
PRJ00052,Contractor Mobilisation,In Progress,0.62,2024-03-17,2024-02-12,Construction Manager
PRJ00052,Outage Plan,Complete,1.0,2024-03-27,2024-03-07,Consents Lead
PRJ00052,Stakeholder Engagement,In Progress,0.62,2024-03-09,2024-01-30,HSE Lead
PRJ00052,Safety & Compliance,Complete,1.0,2024-03-13,2024-02-08,PMO Lead
PRJ00052,Environmental,Not Started,0.0,2024-02-21,2024-02-26,Consents Lead
PRJ00052,Resource Plan,Complete,1.0,2024-04-11,2024-03-18,Engineering Manager
PRJ00053,Permits & Consents,In Progress,0.22,2024-08-13,2024-07-12,Commercial Manager
PRJ00053,Land Access,In Progress,0.41,2024-07-20,2024-07-18,Stakeholder Manager
PRJ00053,Design Maturity,Complete,1.0,2024-06-26,2024-06-15,Consents Lead
PRJ00053,Procurement,In Progress,0.72,2024-07-23,2024-08-07,PMO Lead
PRJ00053,Contractor Mobilisation,Complete,1.0,2024-06-23,2024-07-10,Stakeholder Manager
PRJ00053,Outage Plan,In Progress,0.61,2024-08-30,2024-08-06,HSE Lead
PRJ00053,Stakeholder Engagement,In Progress,0.65,2024-07-05,2024-07-09,Programme Controls
PRJ00053,Safety & Compliance,Complete,1.0,2024-07-31,2024-08-20,HSE Lead
PRJ00053,Environmental,In Progress,0.49,2024-07-25,2024-07-09,Engineering Manager
PRJ00053,Resource Plan,In Progress,0.44,2024-08-10,2024-08-01,Engineering Manager
PRJ00054,Permits & Consents,At Risk,0.24,2027-04-19,2026-01-18,HSE Lead
PRJ00054,Land Access,Complete,1.0,2027-03-07,2026-01-18,HSE Lead
PRJ00054,Design Maturity,Complete,1.0,2027-03-10,2026-01-18,Stakeholder Manager
PRJ00054,Procurement,Complete,1.0,2027-04-18,2026-01-18,Construction Manager
PRJ00054,Contractor Mobilisation,In Progress,0.54,2027-03-14,2026-01-18,Programme Controls
PRJ00054,Outage Plan,Not Started,0.0,2027-04-16,2026-01-18,HSE Lead
PRJ00054,Stakeholder Engagement,Complete,1.0,2027-03-09,2026-01-18,PMO Lead
PRJ00054,Safety & Compliance,In Progress,0.43,2027-04-02,2026-01-18,Stakeholder Manager
PRJ00054,Environmental,At Risk,0.19,2027-03-05,2026-01-18,Consents Lead
PRJ00054,Resource Plan,In Progress,0.41,2027-04-19,2026-01-18,HSE Lead
PRJ00055,Permits & Consents,Complete,1.0,2023-12-18,2024-01-02,Construction Manager
PRJ00055,Land Access,Complete,1.0,2023-11-07,2023-11-01,Engineering Manager
PRJ00055,Design Maturity,Complete,1.0,2023-12-12,2023-11-09,Construction Manager
PRJ00055,Procurement,Complete,1.0,2023-11-22,2023-10-27,Construction Manager
PRJ00055,Contractor Mobilisation,In Progress,0.6,2023-10-25,2023-11-13,HSE Lead
PRJ00055,Outage Plan,In Progress,0.79,2023-12-09,2023-12-28,Engineering Manager
PRJ00055,Stakeholder Engagement,Not Started,0.0,2023-11-22,2023-10-15,PMO Lead
PRJ00055,Safety & Compliance,In Progress,0.47,2023-11-02,2023-10-19,Commercial Manager
PRJ00055,Environmental,Complete,1.0,2023-11-18,2023-11-23,Construction Manager
PRJ00055,Resource Plan,In Progress,0.63,2023-12-07,2023-12-03,Construction Manager
PRJ00056,Permits & Consents,At Risk,0.14,2026-07-31,2026-01-18,HSE Lead
PRJ00056,Land Access,Complete,1.0,2026-07-07,2026-01-18,PMO Lead
PRJ00056,Design Maturity,In Progress,0.24,2026-06-07,2026-01-18,Consents Lead
PRJ00056,Procurement,In Progress,0.44,2026-07-11,2026-01-18,Consents Lead
PRJ00056,Contractor Mobilisation,Complete,1.0,2026-07-18,2026-01-18,Construction Manager
PRJ00056,Outage Plan,Complete,1.0,2026-06-25,2026-01-18,Engineering Manager
PRJ00056,Stakeholder Engagement,Complete,1.0,2026-06-05,2026-01-18,Programme Controls
PRJ00056,Safety & Compliance,Complete,1.0,2026-06-28,2026-01-18,Stakeholder Manager
PRJ00056,Environmental,Complete,1.0,2026-07-04,2026-01-18,Construction Manager
PRJ00056,Resource Plan,Complete,1.0,2026-06-11,2026-01-18,Commercial Manager
PRJ00057,Permits & Consents,In Progress,0.74,2026-10-10,2026-01-18,Engineering Manager
PRJ00057,Land Access,Complete,1.0,2026-09-02,2026-01-18,Consents Lead
PRJ00057,Design Maturity,Not Started,0.0,2026-09-15,2026-01-18,HSE Lead
PRJ00057,Procurement,In Progress,0.61,2026-09-21,2026-01-18,HSE Lead
PRJ00057,Contractor Mobilisation,Complete,1.0,2026-09-03,2026-01-18,Construction Manager
PRJ00057,Outage Plan,In Progress,0.3,2026-10-24,2026-01-18,Consents Lead
PRJ00057,Stakeholder Engagement,In Progress,0.6,2026-09-19,2026-01-18,Consents Lead
PRJ00057,Safety & Compliance,Complete,1.0,2026-11-07,2026-01-18,PMO Lead
PRJ00057,Environmental,Complete,1.0,2026-09-19,2026-01-18,Stakeholder Manager
